id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19536692,"Parlament, modern 2bed in Sant Antoni",134698146,Luis,Eixample,Sant Antoni,41.37511,2.16119,Entire home/apt,260,1,118,2024-05-26,1.46,30,315,32,HUTB-001522
19536695,"Marques, modern 4bed/2bath apartment",134698146,Luis,Eixample,Sant Antoni,41.37511,2.1626,Entire home/apt,386,1,54,2024-03-22,0.66,30,295,4,HUTB-000036
19536698,"Deluxe, central, boho, views, 3 bedrooms",134698146,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38539,2.15708,Entire home/apt,400,1,157,2024-05-23,1.89,30,312,14,HUTB-010556
19536699,"Passeig De Gracia, with large terrace",134698146,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38854,2.16063,Entire home/apt,376,1,82,2024-05-30,1.00,30,297,30,HUTB-004731
19536700,"Viladomat, large 4bed/2bath with balcony",134698146,Luis,Eixample,Sant Antoni,41.37842,2.1583,Entire home/apt,423,1,76,2024-05-03,0.92,30,314,5,HUTB-001525
19536701,"Atic Sagrada Familia, with big private terrace",134698146,Luis,Eixample,el Fort Pienc,41.4007,2.17834,Entire home/apt,334,1,67,2024-04-27,0.80,30,311,7,HUTB-004897
19536702,"Borrell, Sant Antoni market",134698146,Luis,Eixample,Sant Antoni,41.37657,2.1628,Entire home/apt,341,1,71,2024-06-04,0.87,30,323,21,HUTB-003370
19536704,"Gracia Bonavista, spacious and with balcony",134698146,Luis,Gràcia,la Vila de Gràcia,41.39859,2.16138,Entire home/apt,316,1,96,2024-05-27,1.31,30,315,21,HUTB-004688
19536705,"Gracia Dream, stylish, cozy, central",134698146,Luis,Gràcia,la Vila de Gràcia,41.39861,2.16136,Entire home/apt,332,1,53,2024-02-26,0.69,30,312,2,HUTB-004804
19536711,"Port Bcn, classic 3bed with balcony",134698146,Luis,Sants-Montjuïc,el Poble Sec,41.37387,2.17228,Entire home/apt,354,1,57,2024-05-14,0.69,30,304,3,HUTB-001520
19536715,Gracia Suite comfort,134698146,Luis,Eixample,la Dreta de l'Eixample,41.39728,2.16139,Entire home/apt,244,1,22,2024-02-29,0.29,30,316,11,HUTB-002366
19536716,"Gracia Suite, balcony",134698146,Luis,Gràcia,la Vila de Gràcia,41.3985,2.16154,Entire home/apt,250,1,55,2024-05-26,0.68,30,314,23,HUTB-001692
19536717,"Gracia chic style, balcony",134698146,Luis,Gràcia,la Vila de Gràcia,41.39699,2.15986,Entire home/apt,243,1,89,2024-05-28,1.08,30,297,19,HUTB-002367
19536718,"Gracia Chic, with balcony and views",134698146,Luis,Gràcia,la Vila de Gràcia,41.39924,2.16113,Entire home/apt,261,1,100,2024-05-30,1.24,30,300,38,HUTB-001694
19536720,"Gracia Comfort, with patio area",134698146,Luis,Gràcia,la Vila de Gràcia,41.39918,2.1611,Entire home/apt,224,1,89,2024-05-18,1.08,30,300,10,HUTB-001695
19536721,"Gracia Sant Agusti, 3 bedrooms",134698146,Luis,Gràcia,la Vila de Gràcia,41.39755,2.15956,Entire home/apt,281,1,74,2024-02-23,0.89,30,303,7,HUTB-011057
19538760,Comfortable Room,136976540,Camila,Eixample,la Nova Esquerra de l'Eixample,41.3802,2.1502,Private room,,1,2,2017-07-16,0.02,2,0,0,
19539067,Double room near of sagrada familia,36162001,Maria Andrea,Eixample,el Fort Pienc,41.39853,2.17927,Private room,,2,19,2019-01-01,0.22,2,0,0,
19548275,Basic single room in the heart of Barcelona,137318065,Gabriela,Eixample,la Sagrada Família,41.40415,2.17368,Private room,,2,79,2018-12-09,0.93,2,0,0,
19553493,Estupendo  Apartamento en el corazón del Born,53447296,Gema,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38643,2.18204,Entire home/apt,90,32,23,2024-05-06,0.27,1,333,3,HUTB- 001600
19559005,★BRIGHT 3 BD APT Nr Sagrada Familia/AC/1Go Wifi,27778700,Juan Carlos & Nina,Eixample,la Sagrada Família,41.40061,2.17358,Entire home/apt,227,4,201,2024-06-12,2.39,6,279,48,HUTB-010384
19563158,"Walk to Paseo de Gracia from a Bright, Cheery Flat",4101093,Eli&Agus,Eixample,la Dreta de l'Eixample,41.39853,2.1624,Entire home/apt,229,5,217,2024-05-27,2.58,9,31,26,HUTB-006919
19565272,Duplex avec terrasse privée,3359328,Anaïs,Ciutat Vella,el Raval,41.37796,2.16585,Private room,,2,0,,,1,0,0,
19566915,"Cozy double bedroom in Gracia, close to Park Güell",89129556,Nico,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40903,2.1601,Private room,102,2,8,2022-08-31,0.34,1,357,0,
19567353,LOFT Paseo de Gracia DON'T DOUBT YOU'LL LOVE IT!!,4653599,Gemma,Gràcia,la Vila de Gràcia,41.39792,2.15905,Entire home/apt,170,3,45,2024-05-06,0.54,7,107,12,HUTB-007004
19570491,Big & Beautiful space in Raval w/ private Bathroom,22994192,Alina Maia,Ciutat Vella,el Raval,41.37985,2.17133,Private room,,1,2,2017-08-19,0.02,1,0,0,
19572717,Delightful 2 bedroom apartment,130223809,BeAndLiveHomes,Eixample,Sant Antoni,41.38104,2.1573,Entire home/apt,72,32,6,2023-07-31,0.08,75,186,1,Exempt
19582154,Casa Mila Apartment,1391607,Alba,Eixample,la Dreta de l'Eixample,41.39642,2.16513,Entire home/apt,229,3,9,2022-08-24,0.25,113,165,0,HUTB-010816
19582198,Basic double room in the heart of Barcelona,137318065,Gabriela,Eixample,la Sagrada Família,41.40404,2.17394,Private room,,2,91,2018-12-14,1.08,2,0,0,
19584104,double room sagrada familia,85099057,Alfredo,Eixample,la Sagrada Família,41.402,2.18126,Private room,42,30,15,2024-06-01,0.18,2,311,4,
19585052,Habitación con jardín. Confortable&peacefull,23542512,Nil,Sarrià-Sant Gervasi,el Putxet i el Farró,41.404,2.14254,Private room,,2,0,,,1,0,0,
19599464,Mestral Mar Individual hab. 9,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,4,3,2017-08-28,0.04,11,0,0,
19614710,"Sunny, centric, equipped and brand new!",9469830,Michele,Ciutat Vella,el Raval,41.37806,2.16662,Entire home/apt,70,70,0,,,1,350,0,
19617586,A natural and peaceful corner in Barcelona,137972924,Alexandra,Nou Barris,Torre Baró,41.45581,2.18448,Private room,262,32,27,2022-08-31,0.32,1,179,0,Exempt
19631362,Cozy twin bedroom at Ramblas,136928662,Jose,Ciutat Vella,el Barri Gòtic,41.38278,2.17416,Private room,,2,0,,,1,0,0,
19635359,Colorful and cozy single room near Sagrada Familia,5170788,Raquel,Eixample,la Sagrada Família,41.404,2.17697,Private room,,80,10,2018-05-13,0.12,1,0,0,
19636167,Habitacion doble de uso individual / large room,138175468,Martin,Eixample,la Dreta de l'Eixample,41.39622,2.17191,Private room,,7,0,,,1,0,0,
19636967,Habitación en Loft en Barcelona,138183699,Asunción,Eixample,la Nova Esquerra de l'Eixample,41.38932,2.14462,Private room,,2,0,,,1,0,0,
19651719,habitación doble exterior,33725513,Abraham,Horta-Guinardó,el Guinardó,41.4176,2.17868,Private room,,4,0,,,1,0,0,
19652810,Habitación en corazón de Barcelona,2359029,Diana,Gràcia,la Vila de Gràcia,41.40201,2.15877,Private room,68,2,61,2023-10-29,0.72,1,28,25,
19652973,cozy quite penthouse next to Passeig de Gracia,6600521,Lali-Luis,Gràcia,la Vila de Gràcia,41.39693,2.15662,Entire home/apt,336,5,121,2024-06-09,1.47,4,93,30,HUTB-001762
19653211,alquiler habitación pequeña a estudiantes,138321551,Analy,Sant Martí,el Besòs i el Maresme,41.41145,2.2166,Private room,18,32,16,2024-04-16,0.21,3,178,3,
19659876,Quiet room,138406197,Maria,Sant Andreu,el Congrés i els Indians,41.42015,2.18123,Private room,,1,6,2017-09-03,0.07,5,0,0,
19667923,BedRoom Borne,55806099,Ekaterina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38879,2.17991,Private room,,1,6,2018-04-17,0.07,1,0,0,
19669046,Private Room Barcelona,26268614,Ricardo,Eixample,la Nova Esquerra de l'Eixample,41.37987,2.15082,Private room,,2,6,2017-09-25,0.07,2,0,0,
19671890,Dulce vacaciones,138513631,Carlos,Sant Andreu,Navas,41.41947,2.18256,Private room,,3,10,2019-08-21,0.12,1,0,0,
19673387,Cosy flat in the coolest borough of Barcelona,1314734,Francesco,Sants-Montjuïc,el Poble Sec,41.37248,2.16157,Entire home/apt,86,32,17,2024-06-03,0.21,1,199,2,
19673868,Nice room double bed -  Exterior,74330994,Francys,Eixample,la Dreta de l'Eixample,41.3981,2.1679,Private room,15,7,90,2020-09-13,1.07,1,83,0,Exempt
19673977,Huge room with natural light in a big flat,5330232,Alberto,Eixample,Sant Antoni,41.37522,2.16018,Private room,,5,3,2017-08-26,0.04,1,0,0,
19679799,Room in amazing area of Barcelona,46876375,Gerard,Eixample,Sant Antoni,41.37873,2.1545,Private room,,1,2,2017-08-20,0.02,1,0,0,
19686811,Habitación grande con terraza y aire acondicionado,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40602,2.15143,Private room,32,32,0,,,136,78,0,
19687254,Comfortable sailboat  next to the beach,138673783,Ramon,Sant Martí,el Besòs i el Maresme,41.41123,2.22403,Entire home/apt,134,1,96,2024-05-01,1.15,1,42,22,Exempt
19687412,"¡Habitación individual, en piso recién reformado!",36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40449,2.15134,Private room,26,32,0,,,136,82,0,
19687798,"Gran, bonita y reformada habitación en Gracia!",36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40559,2.15182,Private room,32,32,0,,,136,78,0,
19688249,Triplex house recently renovated - 150sq. meters,936445,Alexandre,Sant Martí,el Camp de l'Arpa del Clot,41.41352,2.1846,Entire home/apt,291,5,264,2024-06-11,3.13,3,267,44,HUTB-009032
19689424,Mestral Mar Doble Hab. 6,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,3,2,2017-08-20,0.02,11,0,0,
19690186,Mestral Mar  Doble hab. 7,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,4,4,2018-06-17,0.05,11,0,0,
19692712,Mestral Mar Doble hab. 5-6,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,4,1,2017-08-14,0.01,11,0,0,
19693832,"Cosy double room in Sant Antoni, Barcelona",136349466,Ezio,Eixample,Sant Antoni,41.37786,2.16204,Private room,,2,6,2018-01-01,0.07,1,0,0,
19693847,Sagrada Familia - Cosy and comfortable double room,130413950,France,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40212,2.16543,Private room,,4,1,2017-08-20,0.01,2,0,0,
19694143,Sagrada Familia - Comfortable and cosy double room,130413950,France,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40396,2.16507,Private room,,4,3,2017-08-20,0.04,2,0,0,
19694387,★LUMINOUS 3 BD APT Nr Sagrada Familia/AC/1Go Wifi,27778700,Juan Carlos & Nina,Eixample,la Sagrada Família,41.40061,2.17358,Entire home/apt,225,4,143,2024-06-07,1.70,6,265,36,HUTB-010383
19694964,"Lovely apartment, BALCONY, AC, WIFI",4311145,Gemma,Gràcia,la Vila de Gràcia,41.40923,2.15799,Entire home/apt,183,3,57,2024-05-27,0.69,2,294,16,HUTB-000109
19695273,"VA21 - Beach 2 min - 2 bedroom, balcony, workspace",89109224,Jirka,Ciutat Vella,la Barceloneta,41.37951,2.1899,Entire home/apt,40,32,28,2024-04-27,0.35,15,314,6,Exempt
19695274,alquilo habitación a chica,138744221,Maria Fonseca,Nou Barris,el Turó de la Peira,41.43235,2.16813,Private room,,2,0,,,1,0,0,
19695963,Piso muy céntrico en Gràcia,138751922,Guzman,Eixample,la Dreta de l'Eixample,41.39719,2.1621,Private room,,1,0,,,1,0,0,
19703940,Mestral Mar Individual 5-5,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,2,2,2017-08-29,0.02,11,0,0,
19704429,Mestral Mar  Doble  hab. 1,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,3,4,2017-08-28,0.05,11,0,0,
19705931,HABITACION DOBLE  CENTRO DE BARCELONA,138053959,Joan,Ciutat Vella,el Raval,41.38077,2.1662,Private room,,3,5,2017-10-27,0.06,1,0,0,
19708576,Excelente apartamento a 50 metros de la playa.,133904236,Rosa,Ciutat Vella,la Barceloneta,41.37851,2.18962,Entire home/apt,58,210,1,2019-07-31,0.02,1,76,0,
19711744,3 Habitaciones privadas / 3 bedrooms / 3 chambres,138905101,Mariacarmen,Eixample,la Nova Esquerra de l'Eixample,41.38039,2.1557,Private room,,3,3,2017-08-26,0.04,1,0,0,
19715335,Central Barcelona-Private Room,24618689,Andrés,Eixample,la Nova Esquerra de l'Eixample,41.3835,2.15594,Private room,,3,110,2020-03-10,1.31,2,0,0,
19724815,B4 - Townhouse with Terrace near CCIB and Beach,1093718,Alexey,Sant Martí,el Besòs i el Maresme,41.4202,2.21343,Entire home/apt,80,32,9,2024-04-18,0.12,14,192,3,Exempt
19725220,Habitación individual moderna con A/C en Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40421,2.15103,Private room,,32,1,2022-02-17,0.04,136,82,0,
19725978,Habitación doble muy amplia con terraza en Gracia!,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40611,2.1513,Private room,32,32,0,,,136,78,0,
19726349,Habitación reformada con A/C  en Gracia,36607755,Room Housing,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40454,2.14961,Private room,32,32,0,,,136,78,0,
19726433,Habitación individual con cama doble en Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40428,2.15175,Private room,29,32,0,,,136,76,0,
19733253,Spacious 3 bedroom apartment in heart of Gracia.,130223809,BeAndLiveHomes,Gràcia,la Vila de Gràcia,41.40132,2.15398,Entire home/apt,75,32,6,2023-07-31,0.11,75,349,1,Exempt
19735227,Stay with us next2 beach-Hab. cerk playa,132979129,Wale,Sant Martí,el Parc i la Llacuna del Poblenou,41.3932,2.18747,Private room,,90,3,2017-08-27,0.04,1,0,0,
19735557,Sunny and spacious two room appartment,9220544,Noemi,Eixample,la Nova Esquerra de l'Eixample,41.38498,2.14685,Entire home/apt,145,31,2,2022-05-30,0.03,1,173,0,
19736828,Habitación doble con encanto Borne,139165698,Habitación Bonita,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38532,2.17723,Private room,,1,43,2019-02-11,0.51,1,0,0,
19747988,Mediterranean Style at Catalunya Square,3479346,Ewa & Pau,Ciutat Vella,el Barri Gòtic,41.38611,2.17297,Entire home/apt,145,31,51,2024-05-01,0.61,16,147,3,Exempt
19748665,Ático Luminoso planta 9 con terraza grande,95098626,Dani,Sants-Montjuïc,la Marina de Port,41.35636,2.1414,Shared room,,1,0,,,1,0,0,
19748832,FLOOR QUIET,138406197,Maria,Sant Andreu,el Congrés i els Indians,41.42164,2.17984,Private room,,1,3,2018-03-03,0.04,5,0,0,
19749462,PISO LUMINOSO Y TRANQUILO,138406197,Maria,Sant Andreu,el Congrés i els Indians,41.42204,2.1804,Private room,,1,3,2017-08-28,0.04,5,0,0,
19751252,Great Location. Private Bathroom,20563048,Manuel,Eixample,la Nova Esquerra de l'Eixample,41.38241,2.14849,Private room,,2,0,,,1,0,0,
19754039,Mestral Mar Individual  hab. 5-2,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,,3,0,,,11,0,0,
19760228,Apartment Salva - 3 bedroom in Poble Sec,9478280,Simona & Pia,Sants-Montjuïc,el Poble Sec,41.37118,2.16457,Entire home/apt,50,32,4,2022-12-18,0.05,28,221,0,
19763815,Habitación confortable. Barcelona. Centro 20'metro,139475013,Maria Lluisa,Horta-Guinardó,el Guinardó,41.41964,2.16958,Private room,,30,77,2022-07-27,0.92,1,0,0,Exempt
19765455,Bright 2-bedroom apartment near St. Antoni Market,139493251,Enrique,Eixample,Sant Antoni,41.37699,2.16257,Entire home/apt,239,3,143,2024-06-07,1.89,1,334,32,HUTB-001090
19774715,Women only…near Sagrada Familia!,38775388,Carla,Eixample,la Sagrada Família,41.40633,2.16971,Private room,74,3,219,2024-06-01,2.60,2,7,22,
19779264,COZY STUDIO 2 PAX IN BORN,139063900,Deco Apartments Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384827,2.183088,Entire home/apt,,1,338,2024-01-01,4.19,36,0,31,HUTB-005024
19779265,COZY STUDIO WITH TERRACE IN BORN,139063900,Deco Apartments Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384827,2.183088,Entire home/apt,,1,366,2024-01-08,4.59,36,0,42,HUTB-005021
19779311,SUPERIOR 1 BEDROOM APARTMENT,139063900,Deco Apartments Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.395405,2.153622,Entire home/apt,216,1,86,2024-06-14,1.18,36,114,23,HUTB-003071
19779316,COZY ONE BEDROOM APARTMENT,139063900,Deco Apartments Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.395405,2.153622,Entire home/apt,240,1,87,2024-06-09,1.19,36,97,32,HUTB-004876
19779318,AMAZING TWO BEDROOM APARTMENT WITH PRIVATE TERRACE,139063900,Deco Apartments Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.395435,2.153708,Entire home/apt,367,1,205,2024-06-11,2.79,36,70,51,HUTB-004877
19779916,Pis Tranquil. Big and lovely bedroom,138406197,Maria,Sant Andreu,Navas,41.42022,2.18187,Private room,,1,1,2017-07-23,0.01,5,0,0,
19780565,Near plaza España and the Prat aeroport,39370811,Ricardo,Sants-Montjuïc,la Bordeta,41.36905,2.1393,Private room,,3,6,2019-07-01,0.07,2,0,0,
19780732,WONDERFUL SPACIOUS DOBLE ROOM IN BARCELONA CENTER,130581398,Martin,Ciutat Vella,el Barri Gòtic,41.38688,2.1733,Private room,80,31,61,2022-10-22,0.73,1,165,0,
19781115,Private room in L'eixample,76306433,Daisy,Eixample,la Nova Esquerra de l'Eixample,41.38348,2.15071,Private room,,1,0,,,1,0,0,
19792228,Habitación doble Sagrada Familia,85099057,Alfredo,Eixample,la Sagrada Família,41.40337,2.17467,Private room,38,29,2,2024-04-05,0.28,2,364,2,
19797316,Clean Bedroom in the Sagrada Familia Neighborhood,15082645,José,Eixample,la Sagrada Família,41.40815,2.17894,Private room,27,31,100,2024-04-18,1.20,2,259,2,
19799557,"Near the beach, pool, AC, 2 bedrooms, 2 bathrooms",5878688,Yaiza,Sant Martí,el Poblenou,41.39944,2.19546,Entire home/apt,379,14,592,2024-06-12,7.52,16,262,145,HUTB-005653
19803430,Ático Del Guinardo,104420871,Dario,Horta-Guinardó,el Guinardó,41.41891,2.17683,Private room,,2,7,2017-09-04,0.08,1,0,0,
19804582,"Económico, cómodo y con mucha luz",139879352,Albert,Les Corts,les Corts,41.38624,2.13662,Private room,,1,2,2017-08-13,0.02,1,0,0,
19817229,Spacious 2bed/3bath design apartment in Eixample,140007238,Oscar,Eixample,la Dreta de l'Eixample,41.3945,2.17233,Entire home/apt,325,3,56,2024-03-11,0.67,5,268,3,HUTB-003202
19817403,Elegant 2bed/3bath close to Pg de Gracia,140007238,Oscar,Eixample,la Dreta de l'Eixample,41.3945,2.17233,Entire home/apt,380,3,80,2024-05-22,0.95,5,257,8,HUTB-003203
19817853,Lovely room in Gracia!,52041369,Mariana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40397,2.16353,Private room,,3,0,,,1,0,0,
19820634,AB Park Güell Apartment  I-I,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.41886,2.15639,Entire home/apt,247,1,89,2024-05-13,1.08,184,287,17,HUTB-002894
19828955,Habitación individual en loft compartido.,140122861,Cristina,Sants-Montjuïc,Hostafrancs,41.37709,2.14553,Private room,,3,8,2017-09-02,0.10,1,0,0,
19835062,Nice and quite bedroom near Plaza España,13214438,Camilo,Eixample,la Nova Esquerra de l'Eixample,41.37808,2.14653,Private room,,2,8,2019-09-14,0.10,2,0,0,
19839429,Olala Diagonal Apartment,129000409,Olala Homes,Les Corts,les Corts,41.39152,2.14016,Entire home/apt,363,1,112,2024-06-01,1.36,28,348,19,HUTB-012038
19840514,Amazing room in the heart of Barcelona,15512086,Oumaima,Ciutat Vella,el Raval,41.38146,2.16796,Private room,,3,0,,,1,0,0,
19846038,Enchanting Apartment close to Passeig de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38953,2.15806,Entire home/apt,314,3,298,2024-06-14,3.57,41,167,50,HUTB-009017
19849434,AB Park Güell Apartment  I-III,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.42037,2.15627,Entire home/apt,194,1,66,2024-06-06,0.81,184,319,7,HUTB-002896
19850674,Rústico y acogedor apartamento céntrico Barcelona,101915030,Andaira,Ciutat Vella,la Barceloneta,41.3816,2.18887,Private room,,1,0,,,1,0,0,
19858319,Private Room and sitting area in Barcelona's heart,140435472,Zee,Ciutat Vella,el Raval,41.37868,2.16652,Private room,,2,6,2018-04-04,0.07,1,0,0,
19865607,AB Park Güell Apartment  III-III,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.42076,2.15592,Entire home/apt,193,1,77,2024-06-05,0.93,184,313,19,HUTB-002902
19865985,AB Park Güell Apartment  IV-II,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.42036,2.15644,Entire home/apt,148,1,112,2024-05-18,1.37,184,341,21,HUTB-002905
19866204,AB Park Güell Apartment  IV-III,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.42081,2.15818,Entire home/apt,201,1,102,2024-05-29,1.30,184,323,25,HUTB-002903
19866423,AB Park Güell Apartment  V-II,4459553,AB Apartment Barcelona,Horta-Guinardó,el Carmel,41.41874,2.15617,Entire home/apt,145,1,96,2024-04-14,1.28,184,316,6,HUTB-002904
19868296,Amplia y luminosa en pleno Pueblo Nuevo,140548103,Lucía,Sant Martí,el Poblenou,41.40218,2.20109,Private room,,2,2,2017-07-28,0.02,1,0,0,
19870936,Nice room in big department on Ramblas,30207020,Lionel,Ciutat Vella,el Barri Gòtic,41.38419,2.17266,Private room,,1,0,,,1,0,0,
19881692,"Apartamento moderno, cerca del mar",140703056,Cayetano,Sant Martí,el Poblenou,41.40554,2.19938,Private room,,2,0,,,1,0,0,
19889858,Habitación acogedora en Barcelona,69803890,Ambre,Sants-Montjuïc,el Poble Sec,41.37316,2.15676,Private room,,1,21,2017-10-02,0.25,1,0,0,
19891134,HABITACION DOBLE EXTERIOR CON ARMARIO GRANDE,140546022,Iñigo,Eixample,la Sagrada Família,41.40023,2.17362,Private room,,7,0,,,1,0,0,
19891785,Pintoresco habitación en Poble Sec,76448505,Lucy,Sants-Montjuïc,el Poble Sec,41.37274,2.16837,Private room,,2,0,,,1,0,0,
19902564,Barcelona Fifteen 01,383697,Anna,Sants-Montjuïc,el Poble Sec,41.37305,2.16809,Entire home/apt,168,1,256,2024-05-30,3.41,9,57,62,HB-004584
19909684,La mejor experiencia,89874681,Ana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40394,2.17103,Private room,,3,0,,,1,0,0,
19920255,Fantastic room in  Modernist flat for nice people,4933352,Alba,Eixample,Sant Antoni,41.38211,2.16147,Private room,37,32,86,2023-09-27,1.03,2,364,1,
19921566,Bedroom & private living-room in shared appartment,138761451,Karim Kimo,Ciutat Vella,el Raval,41.3802,2.1638,Private room,,1,4,2017-08-20,0.05,2,0,0,
19922686,SF11 - Sagrada Familia - 1hab,10704,María,Eixample,la Sagrada Família,41.40512,2.17131,Entire home/apt,100,32,2,2024-05-18,0.15,29,361,1,
19923391,SF21 - Sagrada Familia - 1hab,336524176,Weflating,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40437,2.17153,Entire home/apt,100,32,0,,,26,335,0,
19924130,S41 - Sagrada Familia - 1hab,336524176,Weflating,Eixample,la Sagrada Família,41.40503,2.1734,Entire home/apt,100,32,1,2019-05-08,0.02,26,317,0,
19930998,Cerca del park guell,9670576,Jade,Gràcia,Vallcarca i els Penitents,41.41101,2.14858,Private room,,5,0,,,3,0,0,
19936784,S12 - Sagrada Familia - 2habs,336524176,Weflating,Eixample,la Sagrada Família,41.40353,2.17338,Entire home/apt,112,32,1,2019-06-08,0.02,26,251,0,Exempt
19940130,Little cosy double bedroom,50115586,Aurélie,Ciutat Vella,el Barri Gòtic,41.38725,2.17214,Private room,,2,2,2017-07-26,0.02,1,0,0,
19948410,Temporary room rental. Amazing views of Barcelona,141381220,Gayane,Nou Barris,la Guineueta,41.43829,2.17453,Private room,70,1,4,2017-09-24,0.05,1,360,0,Exempt
19950124,"Bonita habitación en Gracia, zona tranquila",111323876,Ligia,Horta-Guinardó,el Baix Guinardó,41.40855,2.16732,Private room,,1,0,,,1,0,0,
19955807,Double bed studio Paral lel,43259405,Silvia,Sants-Montjuïc,el Poble Sec,41.37464,2.16629,Entire home/apt,151,1,238,2024-05-22,3.07,4,86,59,HB-004584
19956058,Room with work place and bedroom,141469220,Yulia,Les Corts,les Corts,41.38431,2.13365,Private room,,3,6,2017-09-14,0.07,1,0,0,
19956381,room on the rambla/boqueria market/center.,104916553,Giuseppe,Ciutat Vella,el Barri Gòtic,41.38339,2.17185,Private room,97,2,370,2024-06-13,4.53,2,208,95,
19958031,"Near the beach, pool, 3-bedroom, 2-bathroom, AC",5878688,Yaiza,Sant Martí,el Parc i la Llacuna del Poblenou,41.39987,2.19519,Entire home/apt,426,14,709,2024-06-12,8.94,16,259,187,HUTB-006842
19960402,S42 - Sagrada Familia - 2 habitaciones,336524176,Weflating,Eixample,la Sagrada Família,41.40307,2.1713,Entire home/apt,116,32,2,2023-09-04,0.15,26,345,1,
19962229,S43 - Sagrada Familia - 3 habitaciones,336524176,Weflating,Eixample,la Sagrada Família,41.40496,2.17288,Entire home/apt,135,32,0,,,26,326,0,
19962349,Big double room in historic center,141524188,Frida,Ciutat Vella,el Barri Gòtic,41.38034,2.18056,Private room,,3,1,2017-08-08,0.01,1,0,0,
19962749,S13 - Sagrada Familia - 3habitaciones 2 baños,336524176,Weflating,Eixample,la Sagrada Família,41.40471,2.17172,Entire home/apt,135,32,0,,,26,319,0,
19963099,S23 - Sagrada Familia - 3 habitaciones 2 baños,336524176,Weflating,Eixample,la Sagrada Família,41.40315,2.17289,Entire home/apt,135,32,1,2019-05-10,0.02,26,300,0,
19963459,AB Casa Saltor,4459553,AB Apartment Barcelona,Eixample,Sant Antoni,41.38232,2.16013,Entire home/apt,223,1,38,2024-04-25,0.48,184,338,13,HUTB-009620
19963950,Sunny private room + terrace - City Center (Raval),141542173,Sebastián,Ciutat Vella,el Raval,41.37924,2.16466,Private room,,1,56,2019-09-28,0.68,1,0,0,Exempt
19965132,Sagrada Familia room with balcony,32319753,Elena,Eixample,la Dreta de l'Eixample,41.39969,2.16908,Private room,24,32,176,2024-05-13,2.10,2,262,4,
19968192,Cozy Loft In the city center,141584000,U-Da,Ciutat Vella,el Raval,41.38079,2.16945,Entire home/apt,69,45,21,2024-03-02,0.26,2,288,1,
19974416,room on the rambla/boqueria market.,104916553,Giuseppe,Ciutat Vella,el Raval,41.38327,2.17053,Private room,94,2,414,2024-06-14,5.08,2,220,99,
19976748,Lovely room with private bathroom,141671429,Nalu,Eixample,la Dreta de l'Eixample,41.40128,2.16963,Private room,,2,24,2019-10-22,0.29,1,0,0,
19978181,AB Casa Saltor,4459553,AB Apartment Barcelona,Eixample,Sant Antoni,41.38274,2.15997,Entire home/apt,280,1,37,2024-06-12,0.45,184,340,8,HUTB-009620
